id,title,author,rating,reviews_count,genre,asin,ISBN10,image_url,url,,
2148,This is Going to Hurt: Secret Diaries of a Junior Doctor,Adam Kay,4.6,31432,"['Medical Books', 'Medicine']",B073GW2MNX,,,https://www.amazon.com/dp/B073GW2MNX,,
2149,Leviathan Wakes,"James S. A. Corey (Author), Jefferson Mays (Narrator), Hachette Audio (Publisher) & 0 more",4.7,11732,"['Science Fiction & Fantasy', 'Science Fiction', 'Adventure']",B073HBQXMT,,,https://www.amazon.com/dp/B073HBQXMT,,
2150,Punk 57,"Penelope Douglas (Author), Laurie Catherine Winkel (Narrator), Matthew Holland (Narrator), Audible Studios (Publisher) & 1 more",4.5,11899,"['Literature & Fiction', 'Genre Fiction', 'Coming of Age']",B073QZ4T61,,,https://www.amazon.com/dp/B073QZ4T61,,
2151,The Storyteller's Secret: A Novel,Sejal Badani,4.6,15898,"['Literature & Fiction', 'Genre Fiction']",B07415PPP1,,,https://www.amazon.com/dp/B07415PPP1,,
2152,"To Sir Phillip, with Love","Julia Quinn (Author), Rosalyn Landor (Narrator), Recorded Books (Publisher) & 0 more",4.6,15975,"['Literature & Fiction', 'Genre Fiction', 'Historical']",B073V6LP7C,,,https://www.amazon.com/dp/B073V6LP7C,,
2153,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking","Samin Nosrat (Author, Narrator), Simon & Schuster Audio (Publisher)",4.8,17653,"['Cookbooks, Food & Wine', 'Cooking Education & Reference', 'Reference']",B073V76RHG,,,https://www.amazon.com/dp/B073V76RHG,,
2154,They Both Die at the End,"Adam Silvera (Author), Michael Crouch (Narrator), Robbie Daymond (Narrator), Bahni Turpin (Narrator), Quill Tree Books (Publisher) & 2 more",4.7,18824,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Death & Dying']",B073ZK7C8R,,,https://www.amazon.com/dp/B073ZK7C8R,,
2155,The Rooster Bar,"John Grisham (Author), Ari Fliakos (Narrator), Random House Audio (Publisher) & 0 more",4.2,13196,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Suspense']",B0746QN6LR,,,https://www.amazon.com/dp/B0746QN6LR,,
2156,The Choice: Escaping the Past and Embracing the Possible,"Dr. Edith Eva Eger (Author), Tovah Feldshuh (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.8,13294,"['History', 'World', 'Jewish', 'Holocaust']",B074B2L3K4,,,https://www.amazon.com/dp/B074B2L3K4,,
2157,The Color of Law: A Forgotten History of How Our Government Segregated America,"Richard Rothstein (Author), Adam Grupper (Narrator), Recorded Books (Publisher) & 0 more",4.8,14606,"['Politics & Social Sciences', 'Sociology', 'Race Relations', 'Discrimination & Racism']",B0747SW5PF,,,https://www.amazon.com/dp/B0747SW5PF,,
2158,The Tattooist of Auschwitz: the heartbreaking and unforgettable bestseller,Heather Morris,4.7,46174,"['Literature & Fiction', 'Genre Fiction']",B074CG2SGV,,,https://www.amazon.com/dp/B074CG2SGV,,
2159,The Tuscan Child,Rhys Bowen,4.3,15766,"['Literature & Fiction', 'Genre Fiction']",B074QL7WNM,,,https://www.amazon.com/dp/B074QL7WNM,,
2160,Ikigai: The Japanese Secret to a Long and Happy Life,"Héctor García (Author), Walter Dixon (Narrator), Francesc Miralles (Author), Gildan Media LLC (Publisher) & 1 more",4.6,19968,"['Health, Fitness & Dieting', 'Aging', 'Longevity']",B074WCX5X4,,,https://www.amazon.com/dp/B074WCX5X4,,
2161,"How to Day Trade for a Living: A Beginner's Guide to Trading Tools and Tactics, Money Management, Discipline and Trading Psychology","Andrew Aziz (Author), Kevin Foley (Narrator), AMS Publishing Group (Publisher) & 0 more",4.6,11205,"['Business & Money', 'Investing', 'Analysis & Strategy']",B074TR5Y6M,,,https://www.amazon.com/dp/B074TR5Y6M,,
2162,The Last Mrs. Parrish: A Novel,"Liv Constantine (Author), Suzanne Elise Freeman (Narrator), Meghan Wolf (Narrator), HarperAudio (Publisher) & 1 more",4.4,12380,"['Literature & Fiction', 'Genre Fiction', 'Psychological']",B074NGBHFT,,,https://www.amazon.com/dp/B074NGBHFT,,
2163,CIRCE,Madeline Miller,4.6,25601,"['Literature & Fiction', 'Genre Fiction']",B074M5TLLJ,,,https://www.amazon.com/dp/B074M5TLLJ,,
2164,Start with Why: How Great Leaders Inspire Everyone to Take Action,"Simon Sinek (Author, Narrator), Penguin Audio (Publisher)",4.6,19330,"['Business & Money', 'Business Culture', 'Motivation & Self-Improvement']",B074VF6ZLM,,,https://www.amazon.com/dp/B074VF6ZLM,,
2165,"The Naturalist: The Naturalist, Book 1","Andrew Mayne (Author), Will Damron (Narrator), Brilliance Audio (Publisher) & 0 more",4.3,10404,"['Mystery, Thriller & Suspense', 'Mystery', 'Amateur Sleuths']",B074VG8P61,,,https://www.amazon.com/dp/B074VG8P61,,
2166,The Wife Between Us,"Greer Hendricks (Author), Julia Whelan (Narrator), Sarah Pekkanen (Author), Macmillan Audio (Publisher) & 1 more",4.4,11865,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Psychological Thrillers']",B074Q1LS45,,,https://www.amazon.com/dp/B074Q1LS45,,
2167,The Picture of Dorian Gray,"Oscar Wilde (Author), Stephen Fry (Narrator), Phoenix Books (Publisher) & 0 more",4.5,10147,"['LGBTQ+ Books', 'Literature & Fiction', 'Genre Fiction', 'Literary']",B074ZPQX1Q,,,https://www.amazon.com/dp/B074ZPQX1Q,,
2168,Why We Sleep: Unlocking the Power of Sleep and Dreams,"Matthew Walker (Author), Steve West (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.7,14807,"['Medical Books', 'Medicine', 'Internal Medicine', 'Neurology', 'Neuroscience']",B0752XRB5F,,,https://www.amazon.com/dp/B0752XRB5F,,
2169,Tower of Dawn: A Throne of Glass Novel,"Sarah J. Maas (Author), Elizabeth Evans (Narrator), Audible Studios (Publisher) & 0 more",4.7,10912,"['Teen & Young Adult', 'Literature & Fiction', 'Action & Adventure', 'Fantasy']",B0759XMXLV,,,https://www.amazon.com/dp/B0759XMXLV,,
2170,The Tattooist of Auschwitz: A Novel,Heather Morris,4.7,46174,"['Literature & Fiction', 'Genre Fiction']",B0756DZ4C1,,,https://www.amazon.com/dp/B0756DZ4C1,,
2171,The Perks of Being a Wallflower,"Stephen Chbosky (Author), Noah Galvin (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.7,19215,"['Teen & Young Adult', 'Literature & Fiction', 'LGBTQ+']",B075H2QT9D,,,https://www.amazon.com/dp/B075H2QT9D,,
2172,Dracula,"Bram Stoker (Author), Jonathan Barnes (Author), Mark Gatiss (Narrator), Joseph Kloska (Narrator), Deirdre Mullins (Narrator), Nigel Betts (Narrator), Rupert Young (Narrator), Katy Manning (Narrator), Alex Jordan (Narrator), Big Finish Productions (Publisher) & 7 more",4.6,10756,"['Literature & Fiction', 'Genre Fiction', 'Horror', 'Ghosts']",B075H31CY4,,,https://www.amazon.com/dp/B075H31CY4,,
2173,Educated: A Memoir,"Tara Westover (Author), Julia Whelan (Narrator), Random House Audio (Publisher) & 0 more",4.7,57982,"['Biographies & Memoirs', 'Community & Culture', 'Women']",B075F68BFV,,,https://www.amazon.com/dp/B075F68BFV,,
2174,Children of Blood and Bone,"Tomi Adeyemi (Author), Bahni Turpin (Narrator), Macmillan Audio (Publisher) & 0 more",4.7,11663,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Prejudice & Racism']",B075NR7HC3,,,https://www.amazon.com/dp/B075NR7HC3,,
2175,The Picture of Dorian Gray,"Oscar Wilde (Author), Russell Tovey (Narrator), Audible Studios (Publisher) & 0 more",4.5,10147,"['LGBTQ+ Books', 'Literature & Fiction', 'Genre Fiction', 'Classics']",B075VCTZ95,,,https://www.amazon.com/dp/B075VCTZ95,,
2176,How Not to Die: Discover the foods scientifically proven to prevent and reverse disease,"Michael Greger MD (Author), Gene Stone (Author), Michael Greger (Narrator), Macmillan Digital Audio (Publisher) & 1 more",4.7,18231,"['Medical Books', 'Administration & Medicine Economics', 'Public Health']",B075M8DYWQ,,,https://www.amazon.com/dp/B075M8DYWQ,,
2177,Ikigai: The Japanese Secret to a Long and Happy Life,"Héctor García (Author), Francesc Miralles (Author), Naoko Mori (Narrator), Random House Audiobooks (Publisher) & 1 more",4.6,19968,"['Health, Fitness & Dieting', 'Alternative Medicine', 'Meditation']",B0759RLBHY,,,https://www.amazon.com/dp/B0759RLBHY,,
2178,Pooping Pooches White Elephant Gag Gift Calendar,Pooping Pooches,4.8,11249,"['Calendars', 'Animals', 'Dogs']",B0754Y9GNH,,https://images-na.ssl-images-amazon.com/images/I/714Vd4ZJ67L.__AC_SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.com/dp/B0754Y9GNH,,
2179,Darker: Fifty Shades Darker as Told by Christian,"Zachary Webber (Narrator), E. L. James (Author), Random House Audio (Publisher) & 0 more",4.8,14127,"['Literature & Fiction', ""Women's Fiction""]",B076CT8T48,,,https://www.amazon.com/dp/B076CT8T48,,
2180,The President Is Missing,"Bill Clinton (Author), James Patterson (Author), Dennis Quaid (Narrator), January LaVoy (Narrator), Peter Ganim (Narrator), Jeremy Davidson (Narrator), Mozhan Marnò (Narrator), Hachette Audio (Publisher) & 5 more",4.4,18859,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",B076HYXZV9,,,https://www.amazon.com/dp/B076HYXZV9,,
2181,All Systems Red,"Martha Wells (Author), Kevin R. Free (Narrator), Recorded Books (Publisher) & 0 more",4.5,11614,"['Science Fiction & Fantasy', 'Science Fiction', 'Adventure']",B076X98RLL,,,https://www.amazon.com/dp/B076X98RLL,,
2182,The Woman in the Window: A Novel,"A. J. Finn (Author), Ann Marie Lee (Narrator), HarperAudio (Publisher) & 0 more",4.4,33470,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Psychological Thrillers']",B0773RQL4M,,,https://www.amazon.com/dp/B0773RQL4M,,
2183,Why We Sleep: The New Science of Sleep and Dreams,"Matthew Walker (Author), John Sackville (Narrator), Penguin Books Ltd (Publisher) & 0 more",4.7,14807,"['Health, Fitness & Dieting', 'Diseases & Physical Ailments', 'Sleep Disorders']",B0785HMMKX,,,https://www.amazon.com/dp/B0785HMMKX,,
2184,"The Cruel Prince: The Folk of the Air, Book 1","Holly Black (Author), Caitlin Kelly (Narrator), Hachette Audio (Publisher) & 0 more",4.5,13901,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Family', 'Siblings']",B077VYK4SH,,,https://www.amazon.com/dp/B077VYK4SH,,
2185,The Girl Who Lived: A Thrilling Suspense Novel,"Christopher Greyson (Author), Amy McFadden (Narrator), Greyson Media (Publisher) & 0 more",4.3,14004,"['Literature & Fiction', 'Genre Fiction', 'Psychological']",B077YNNVYF,,,https://www.amazon.com/dp/B077YNNVYF,,
2186,Little Leaders: Bold Women in Black History,"Vashti Harrison (Author), Robin Miles (Narrator), Bahni Turpin (Narrator), Hachette Audio (Publisher) & 1 more",4.9,10893,"[""Children's Books"", 'History', 'United States', '1800s']",B0788TKS1X,,,https://www.amazon.com/dp/B0788TKS1X,,
2187,The One,"John Marrs (Author), Clare Corbett (Narrator), Vicki Hall (Narrator), Simon Bubb (Narrator), Jot Davies (Narrator), Sophie Aldred (Narrator), Harlequin Audio (Publisher) & 4 more",4.3,10177,"['LGBTQ+ Books', 'Literature & Fiction', 'Genre Fiction', 'Literary']",B078FG5BS8,,,https://www.amazon.com/dp/B078FG5BS8,,
2188,The Tattooist of Auschwitz: Based on an incredible true story,Heather Morris,4.7,46174,"['Literature & Fiction', 'Genre Fiction']",B078JGYDT2,,,https://www.amazon.com/dp/B078JGYDT2,,
2189,The Terminal List: A Thriller,"Jack Carr (Author), Ray Porter (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.7,11963,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Spies & Politics', 'Political']",B078SFLTFP,,,https://www.amazon.com/dp/B078SFLTFP,,
2190,The Overstory,"Richard Powers (Author), Suzanne Toren (Narrator), Recorded Books (Publisher) & 0 more",4.4,13662,"['Literature & Fiction', 'Genre Fiction', 'Political']",B078PJ4Q9D,,,https://www.amazon.com/dp/B078PJ4Q9D,,
2191,An American Marriage (Oprah’s Book Club): A Novel,"Tayari Jones (Author), Sean Crisden (Narrator), Eisa Davis (Narrator), HighBridge, a division of Recorded Books (Publisher) & 1 more",4.4,14558,"['Literature & Fiction', 'United States', 'Black & African American', ""Women's Fiction""]",B078Z3RVRL,,,https://www.amazon.com/dp/B078Z3RVRL,,
2192,So You Want to Talk About Race,"Ijeoma Oluo (Author), Bahni Turpin (Narrator), Blackstone Audio, Inc. (Publisher) & 0 more",4.7,11598,"['Politics & Social Sciences', 'Social Sciences', 'Ethnic Studies', 'African Descent & Black', 'African American Studies']",B078XKB7B3,,,https://www.amazon.com/dp/B078XKB7B3,,
2193,The Salt Path: The 80-week Sunday Times bestseller that has inspired over half a million readers,Raynor Winn,4.4,11306,"['Travel', 'Europe']",B0793GXSBL,,,https://www.amazon.com/dp/B0793GXSBL,,
2194,Inner Engineering: A Yogi's Guide to Joy,"Sadhguru Jaggi Vasudev (Narrator), Jaggi Vasudev - Sadhguru (Author), Sounds True (Publisher) & 0 more",4.7,11245,"['Health, Fitness & Dieting', 'Alternative Medicine', 'Meditation']",B078RV7YW3,,,https://www.amazon.com/dp/B078RV7YW3,,
2195,Circe,"Madeline Miller (Author), Perdita Weeks (Narrator), Hachette Audio (Publisher) & 0 more",4.6,25601,"['Literature & Fiction', 'Genre Fiction', 'Historical', 'Ancient']",B07944YFPW,,,https://www.amazon.com/dp/B07944YFPW,,
2196,Dark Sacred Night (Renée Ballard Book 2),Michael Connelly,4.6,10334,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",B0796R3RR4,,,https://www.amazon.com/dp/B0796R3RR4,,
2197,A Court of Thorns and Roses,"Sarah J. Maas (Author), Jennifer Ikeda (Narrator), W. F. Howes Ltd (Publisher) & 0 more",4.7,35943,"['Teen & Young Adult', 'Literature & Fiction', 'Action & Adventure', 'Fantasy']",B079556QFF,,,https://www.amazon.com/dp/B079556QFF,,
2198,The Outsider,"Stephen King (Author), Will Patton (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.6,21578,"['Literature & Fiction', 'Genre Fiction', 'Horror']",B079586RDT,,,https://www.amazon.com/dp/B079586RDT,,
2199,12 Rules for Life: An Antidote to Chaos,"Jordan B. Peterson (Author, Narrator), Norman Doidge MD - foreword (Author), Random House Canada (Publisher) & 0 more",4.8,43801,"['Health, Fitness & Dieting', 'Psychology & Counseling', 'Applied Psychology']",B0797Y87JC,,,https://www.amazon.com/dp/B0797Y87JC,,
2200,Becoming: The Sunday Times Number One Bestseller,Michelle Obama,4.8,117478,"['Politics & Social Sciences', 'Social Sciences']",B079Z661B7,,,https://www.amazon.com/dp/B079Z661B7,,
2201,Becoming,"Michelle Obama (Author, Narrator), Random House Audio (Publisher)",4.8,117478,"['Biographies & Memoirs', 'Community & Culture', 'Black & African American']",B07B3JQZCL,,,https://www.amazon.com/dp/B07B3JQZCL,,
2202,Everything You Need to Ace Math in One Big Fat Notebook: The Complete Middle School Study Guide (Big Fat Notebooks),Workman Publishing,4.7,13674,"[""Children's Books"", 'Education & Reference']",B07BGGB9DX,,,https://www.amazon.com/dp/B07BGGB9DX,,
2203,Factfulness: Ten Reasons We're Wrong About the World - and Why Things Are Better Than You Think,"Hans Rosling (Author), Richard Harries (Narrator), Anna Rosling Rönnlund (Author), Ola Rosling (Author), Recorded Books (Publisher) & 2 more",4.6,11405,"['Science & Math', 'Mathematics', 'Applied', 'Probability & Statistics']",B07BFDCWZP,,,https://www.amazon.com/dp/B07BFDCWZP,,
2204,A Court of Frost and Starlight,"Sarah J. Maas (Author), Amanda Leigh Cobb (Narrator), Recorded Books (Publisher) & 0 more",4.5,20404,"['Teen & Young Adult', 'Literature & Fiction', 'Action & Adventure', 'Fantasy']",B07BFFHCR7,,,https://www.amazon.com/dp/B07BFFHCR7,,
2205,Bad Blood: Secrets and Lies in a Silicon Valley Startup,"John Carreyrou (Author), Will Damron (Narrator), Random House Audio (Publisher) & 0 more",4.7,11868,"['Business & Money', 'Finance', 'Corporate Finance', 'Venture Capital']",B07BMCMS5L,,,https://www.amazon.com/dp/B07BMCMS5L,,
2206,The Fallen,"David Baldacci (Author), Kyf Brewer (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",4.6,10114,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Crime']",B07BKR71W1,,,https://www.amazon.com/dp/B07BKR71W1,,
2207,Then She Was Gone: A Novel,"Lisa Jewell (Author), Helen Duff (Narrator), Dreamscape Media, LLC (Publisher) & 0 more",4.6,37345,"['Literature & Fiction', 'Genre Fiction', 'Family Life']",B07BQFXLFN,,,https://www.amazon.com/dp/B07BQFXLFN,,
2208,The Tattooist of Auschwitz: A Novel,"Heather Morris (Author), Richard Armitage (Narrator), HarperAudio (Publisher) & 0 more",4.7,46174,"['Literature & Fiction', 'Genre Fiction', 'Historical', 'Cultural Heritage']",B07BYXSLF4,,,https://www.amazon.com/dp/B07BYXSLF4,,
2209,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,4.7,11868,"['Reference', 'Writing, Research & Publishing Guides']",B07BW911F7,,,https://www.amazon.com/dp/B07BW911F7,,
2210,The Last Green Valley: A Novel,Mark Sullivan,4.6,18901,"['Literature & Fiction', 'Genre Fiction']",B07CGCTSNW,,,https://www.amazon.com/dp/B07CGCTSNW,,
2211,"The Green Witch: Your Complete Guide to the Natural Magic of Herbs, Flowers, Essential Oils, and More","Arin Murphy-Hiscock (Author), Gabra Zackman (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.8,20167,"['Religion & Spirituality', 'New Age & Spirituality', 'Wicca, Witchcraft & Paganism', 'Witchcraft']",B07CPJ23NF,,,https://www.amazon.com/dp/B07CPJ23NF,,
2212,The Beekeeper's Promise,"Fiona Valpy (Author), Henrietta Meire (Narrator), Brilliance Audio (Publisher) & 0 more",4.5,13819,"['Literature & Fiction', 'Genre Fiction', 'Family Saga']",B07CJPR71W,,,https://www.amazon.com/dp/B07CJPR71W,,
2213,Fire & Blood: 300 Years Before A Game of Thrones (A Targaryen History),"George R. R. Martin (Author), Simon Vance (Narrator), Random House Audio (Publisher) & 0 more",4.6,10519,"['Literature & Fiction', 'Action & Adventure', 'Fantasy']",B07CLNJBLD,,,https://www.amazon.com/dp/B07CLNJBLD,,
2214,The Silent Patient,Alex Michaelides,4.5,92538,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",B07D2C6J4K,,,https://www.amazon.com/dp/B07D2C6J4K,,
2215,White Fragility: Why It's So Hard for White People to Talk About Racism,"Dr. Robin DiAngelo (Author), Michael Eric Dyson - foreword (Author), Amy Landon (Narrator), Beacon Press (Publisher) & 1 more",4.5,37818,"['Politics & Social Sciences', 'Sociology', 'Race Relations', 'Discrimination & Racism']",B07D6XQQRY,,,https://www.amazon.com/dp/B07D6XQQRY,,
2216,The Things We Cannot Say: A Novel,Kelly Rimmer,4.7,10431,"['Literature & Fiction', 'Genre Fiction']",B07D5FC8JP,,,https://www.amazon.com/dp/B07D5FC8JP,,
2217,The Reckoning: A Novel,"John Grisham (Author), Michael Beck (Narrator), Random House Audio (Publisher) & 0 more",4.2,17530,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Suspense']",B07D7HZ2MK,,,https://www.amazon.com/dp/B07D7HZ2MK,,
2218,What the Wind Knows,Amy Harmon,4.6,13912,"['Literature & Fiction', 'Genre Fiction']",B07DHMNY7H,,,https://www.amazon.com/dp/B07DHMNY7H,,
2219,The Spy and the Traitor: The Greatest Espionage Story of the Cold War,"Ben Macintyre (Author), John Lee (Narrator), Random House Audio (Publisher) & 0 more",4.7,12522,"['Politics & Social Sciences', 'Politics & Government', 'Specific Topics', 'Intelligence & Espionage']",B07DHR7427,,,https://www.amazon.com/dp/B07DHR7427,,
2220,Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.,"Brené Brown (Author, Narrator), Random House Audio (Publisher)",4.7,12948,"['Business & Money', 'Management & Leadership', 'Leadership & Motivation']",B07DJYFLX8,,,https://www.amazon.com/dp/B07DJYFLX8,,
2221,"Past Tense: Jack Reacher, Book 23","Lee Child (Author), Scott Brick (Narrator), Random House Audio (Publisher) & 0 more",4.4,15528,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",B07DK5NF7X,,,https://www.amazon.com/dp/B07DK5NF7X,,
2222,The Art of Inheriting Secrets: A Novel,"Barbara O'Neal (Author), Stina Nielsen (Narrator), Brilliance Audio (Publisher) & 0 more",4.4,11536,"['Literature & Fiction', 'Genre Fiction', 'Family Life']",B07DW5427J,,,https://www.amazon.com/dp/B07DW5427J,,
